gtf_name	database	mean_gene_length	variance_gene_length	mean_exon_count	variance_exon_count	mean_protein_length	variance_protein_length
ophiocordyceps_camponoti_leonardi_nom_inval_gca_003339455	fungi	1958.7367514002583	2183739.6478691925	2.925463162429987	3.4786434043810925	550.5378428838144	182636.2250471704
ophiocordyceps_camponoti_saundersi_nom_inval_gca_003339415	fungi	1920.0112048894064	2037261.576209755	2.908905704307334	3.33269902065149	548.0580616996508	177030.89853491218
ophiocordyceps_polyrhachis_furcata_bcc_54312_gca_001633055	fungi	1941.4555228610232	2441093.18228868	3.546966953372567	5.540634829015325	462.0519465821639	182693.81450554827
plenodomus_tracheiphilus_ipt5_gca_010093695	fungi	1692.3176310209028	1369233.8056392863	2.6064071493486822	2.8811253469033637	440.5274916691912	127222.20124369644
pyrenophora_teres_f_maculata_gca_900231935	fungi	1648.844480181629	1841605.4066533037	2.6643647715447925	2.64022386087426	505.7626525399679	189996.14999954807
pyrenophora_teres_f_teres_gca_009728635	fungi	1627.3156849768366	1531339.3739530884	2.681005956320317	2.6421817413601314	497.7474709274842	153633.45617386984
pyrenophora_teres_f_teres_gca_009728645	fungi	1648.813358597821	1741947.6418719382	2.68810990052108	2.6616693000298834	504.608053055424	178103.36815572204
pyrenophora_teres_f_teres_gca_009728655	fungi	1645.0855957767722	1627052.870394931	2.686368778280543	2.6497170665918137	502.0733408748114	161122.62533617415
pyrenophora_teres_f_teres_gca_900232045	fungi	1678.2878643715942	2819915.434254963	2.6171611452296517	2.7018646391683765	516.463887206989	292111.4886827776
pyricularia_oryzae_gca_004346965	fungi	1793.518822572295	2230221.5962618086	2.65231861548702	2.724301021553586	434.5122402189187	158256.75031244408
saccharomyces_cerevisiae_gca_009014655	fungi	1517.7489871086557	1192537.2254318343	1.092633517495396	0.1039611974028026	498.8163904235727	132918.15213506212
saccharomyces_cerevisiae_gca_010356925	fungi	1665.172160515944	1409039.2588342133	1.0257972053027589	0.408580039856012	489.8369759942673	136639.8422591211
saccharomyces_cerevisiae_gca_014132395	fungi	1515.7255501222494	1151603.5564124752	1.0603096984515077	0.0668735131971375	499.5203748981255	128312.91969890162
scytalidium_lignicola_gca_002812745	fungi	1799.229620945682	1745719.1859757437	3.4444704962876123	6.081702070315175	509.9348964439234	142288.49888766123
scytalidium_sp_3c_gca_000743665	fungi	1600.074809512815	1058847.4059495886	3.215885476795197	1.8510732284518456	412.6234126067883	101525.2181953722
sordaria_macrospora_gca_008692325	fungi	2282.2221881076657	2038852.7673111171	2.5108996008596867	1.9909507873601275	512.0823866543855	146831.669670291
spathaspora_sp_ja1_gca_003676035	fungi	1684.7182562345326	2202095.011999092	1.206929373691224	0.3217950820254454	529.9723967256806	165081.23172077784
sphaerosporella_brunnea_gca_008704415	fungi	1555.2087501985072	1181711.28358578	2.9423535016674607	4.1586713763369	395.8398443703351	104032.75454348409
sporormia_fimetaria_cbs_119925_gca_010093795	fungi	1651.7315760163356	1303935.2260018417	2.6356042324113607	2.9823987948061825	440.5808427696306	124959.21647507172
stemphylium_lycopersici_gca_003268315	fungi	2106.4257535460997	2937059.14288539	3.2442375886524824	4.95087003819239	595.9817154255319	223417.9729561172
stemphylium_lycopersici_gca_003268335	fungi	2108.086242978301	2977120.3951830524	3.2384623857253003	4.992589660156942	596.8841282079525	225572.9231221497
talaromyces_amestolkiae_gca_001896365	fungi	1903.3807052945133	2310963.10452101	3.350341116556164	5.661796683551434	544.6477371000288	169981.27912783096
talaromyces_marneffei_gca_009650675	fungi	1653.8593516209476	1383751.1522032907	3.161496259351621	4.233393610944706	499.7875311720698	143325.14639279697
talaromyces_rugulosus_gca_013368755	fungi	1806.8549592676577	2040576.428902625	3.3383723859914336	5.856181560292332	530.9659024103469	177462.87788983528
teratosphaeria_nubilosa_gca_010093825	fungi	1631.505728314239	1244773.0238373298	2.1219312602291325	1.966308100393992	424.8545190034552	116857.92681916936
terfezia_boudieri_atcc_mya_4762_gca_003788615	fungi	1557.645829892651	1373505.4955788597	2.9740710156895127	5.669820653970312	386.7241948802642	121590.71375100338
thermothielavioides_terrestris_gca_900343105	fungi	1626.929982223978	1652195.1331711009	2.9583251036934626	3.1727815500008534	451.0859174402528	149685.2163211681
torulaspora_globosa_gca_013694445	fungi	1458.3066018631023	1147273.278874778	1.0289590927501011	0.0313669940726626	483.931551235318	128037.91469805904
torulaspora_globosa_gca_014133895	fungi	1462.9920908537822	1134099.4244810434	1.0271750152098966	0.0300930117569723	485.5311295883188	126324.54198207062
trichodelitschia_bisporula_gca_010356995	fungi	1643.8862251915898	1265544.6801855925	2.708881902141875	2.905022803974292	419.060522696011	121612.17261649005
trichoderma_arundinaceum_gca_003012105	fungi	1706.0274038002483	2395163.2180228336	2.7711257519335435	3.533459551889296	506.561730163277	238585.65511281983
trichoderma_asperellum_gca_013423425	fungi	1648.530134182397	1316562.804107181	2.811576074596316	3.304763056477436	489.6487377757562	128557.702939951
venturia_effusa_gca_007735645	fungi	1678.197227356747	1553884.1365298843	2.9162661737523106	3.232658947538552	490.0480591497228	136846.19401139126
venturia_inaequalis_gca_009769425	fungi	1624.567225139618	1549982.385214482	2.9119779944986246	3.5375999301592653	472.23722597316	137766.1437858353
venturia_inaequalis_gca_009769445	fungi	1787.5237765008917	1848632.1917956644	3.0533980582524274	4.020035514376493	511.2317218149396	149745.92222358813
venturia_nashicola_gca_004522655	fungi	1512.43893519306	1377932.9075151372	2.7807450246640584	3.0406362740141137	443.3639224357884	131257.54748455362
verticillium_dahliae_gca_003320035	fungi	1385.1739504638042	1124425.1314636674	2.248254757578656	1.8788763054060644	429.2472984603615	119297.46255606171
verticillium_dahliae_vdg1_gca_011066465	fungi	1642.8691000629326	1407950.6000877875	3.0290539123138243	3.262032105978084	468.0915670232851	129348.74153592666
viridothelium_virens_gca_010094025	fungi	1723.1039257070497	1339523.651896948	2.757112705783031	3.243854546989005	457.05605740818913	130125.92458442088
westerdykella_ornata_gca_010094085	fungi	1765.6444764649375	1402809.4667314244	2.709510086455331	3.070185272498888	457.9201729106628	133014.28520162252
xylaria_flabelliformis_gca_007182795	fungi	1856.493598737285	1966697.582261923	3.440810242020344	6.765504421061452	523.380655910207	166022.93383957676
xylaria_grammica_gca_004014815	fungi	1688.163120567376	1534413.701719383	3.161141349167079	5.047350911647631	492.57232393204686	144601.6438822195
xylaria_hypoxylon_gca_004768795	fungi	1723.7788548650117	1496092.3697730112	3.1464939300597936	4.936859591835944	505.0596122485958	142936.87150268554
xylaria_multiplex_gca_011057905	fungi	1977.2140642101424	2397076.1868641158	3.4338744983582634	6.021076257530762	538.4961692812842	158432.9448909158
yarrowia_lipolytica_gca_003367845	fungi	1664.8559622195985	1112264.1215378784	1.2942739079102716	0.6263052144098773	456.86452184179456	115335.147989823
yarrowia_lipolytica_gca_003367945	fungi	1669.0396215257244	1127048.176457405	1.2936132465996453	0.6161295419566915	457.71510940272026	116171.9733869317
yarrowia_lipolytica_gca_003367965	fungi	1665.0685174246898	1129938.2835929573	1.284111045481394	0.5038207574204397	456.7008269344359	116303.70726264497
yarrowia_lipolytica_gca_014490615	fungi	1541.5111179740582	1254742.9368647886	1.2265287214329834	0.2873640719162646	483.8128474366893	129850.98859785224
zygosaccharomyces_mellis_gca_005406105	fungi	1522.6211481637822	1206355.610082532	1.0747150696496413	0.0733694037036155	502.6397214014352	133441.7770750332
zygotorulaspora_mrakii_gca_013402915	fungi	1510.9877008530054	1179946.282785209	1.0464193612378496	0.0482416407679252	500.2596707002579	132073.02601012963
acaromyces_ingoldii_gca_003144295	fungi	1941.4526538749064	1598026.3464808066	2.9843010216795416	3.4970743836425697	524.7073261898829	163769.3818703078
agaricus_bisporus_var_burnettii_jb137_s8_gca_000300555	fungi	1669.232188803123	1578031.9784704435	5.557980658326679	21.909304315863665	409.5479549285778	107590.49971875432
amanita_muscaria_koide_bx008_gca_000827485	fungi	1393.815879685945	1544384.1955697734	4.299955766891518	17.171453688947388	327.00586088687385	95583.37591256545
amanita_thiersii_skay4041_gca_002554575	fungi	1687.5532572975062	1543880.6578207086	5.945486178233134	24.08673312755181	422.4476126039049	117924.35863760576
anthracocystis_flocculosa_pf_1_gca_000417875	fungi	2151.2517514124293	2101299.8800969548	2.807457627118644	3.194835872130444	628.5749152542373	218817.57807766573
apiotrichum_porosum_gca_003942205	fungi	1761.317163771441	1331700.6141033184	4.400415164426964	8.912967484962321	494.69113951709824	130569.60072677174
armillaria_gallica_gca_002307695	fungi	1458.9972757345788	1110164.732848498	5.195290912628916	20.88145209778268	338.37676590776414	76887.61646801772
armillaria_ostoyae_gca_900157425	fungi	1533.3140051123369	1502842.405925922	5.479617920086103	21.30296377902409	407.120678057312	117688.206038898
armillaria_solidipes_gca_002307675	fungi	1579.7046328335257	1158315.3493859468	5.476307189542483	22.320099939657062	370.4362745098039	82672.74068822993
auriculariopsis_ampla_gca_007026445	fungi	1763.771828454032	1451194.4328140176	5.511106831022086	20.061257047719625	416.8504108885465	103378.30994910884
botryobasidium_botryosum_fd_172_ss1_gca_000697705	fungi	1683.4126416580814	1699431.4634741184	5.4199139446094176	23.644813107745534	388.9512756802618	102483.62392882707
calocera_cornea_hhb12733_gca_001632435	fungi	1607.787408759124	1255530.133038924	4.351505474452555	13.358527122774378	399.4482208029197	98730.05313195704
calocera_viscosa_tufc12733_gca_001630345	fungi	1657.9114671845916	1232091.20080488	4.491057700089018	13.553436538998044	412.012948126568	98640.9702110958
ceraceosorus_bombacis_gca_900000165	fungi	1882.2973074046367	2089443.2686599973	4.032410870107205	7.536413561123566	496.5291697830965	179959.2263650755
ceraceosorus_guamensis_gca_003144195	fungi	2147.2266683712605	1909796.9565422551	3.815264638199949	8.849770796854484	521.2891843518282	175564.87301687716
coniophora_puteana_rwd_64_598_ss2_gca_000271625	fungi	1909.1229103067303	1878134.8191581497	5.849760139555168	20.3426949341034	436.8945340892572	110580.22620985415
coprinopsis_cinerea_okayama7_130_gca_000182895	fungi	1763.6163234743542	1501709.8962139797	5.6260576563084985	18.06803444178558	461.7326843878697	124552.07141555074
coprinopsis_marcescibilis_gca_004369085	fungi	1779.9769680302509	1526574.7085591508	5.522241320041252	20.753235350176475	427.69288415262974	114966.7485639102
cryptococcus_amylolentus_cbs_6039_gca_001720205	fungi	1925.146199539338	1602811.1129586997	5.475572796702631	12.95505915598152	488.430355194569	135648.47893296063
cryptococcus_amylolentus_cbs_6273_gca_001720235	fungi	1752.6976516634052	1466976.9003785828	5.512964774951076	12.369495502612256	494.8483365949119	135267.55204126943
cryptococcus_depauperatus_cbs_7841_gca_001720195	fungi	1754.6271990209575	1589823.8590091818	5.506348477895059	13.020805773893416	494.277650298302	144903.37868187096
cryptococcus_depauperatus_cbs_7855_gca_001720245	fungi	1782.4384120508396	1623293.7672750673	5.544170720225953	13.192218446681794	503.6139965479366	147466.90276702886
cryptococcus_floricola_gca_008355005	fungi	1761.570695970696	1539079.419045919	5.568009768009768	13.219638363563142	493.27435897435896	138792.9127506881
cryptococcus_gattii_ca1280_gca_000836335	fungi	1783.9326649708214	1594838.046946908	5.802184647613347	15.2290464088813	488.8596438725123	141996.72528374026
cryptococcus_gattii_ca1873_gca_000855695	fungi	1795.2102803738317	1602260.0376389085	5.826198372022913	15.26678828930234	491.9899005125113	142355.02884416317
cryptococcus_gattii_e566_gca_000875815	fungi	1844.1850861556743	1556241.0253131262	5.926470588235294	15.282811312015522	504.6099227569816	138971.75778593964
cryptococcus_gattii_ejb2_gca_000835745	fungi	1830.8141357385773	1580300.3267330115	5.885997338459264	15.261920134272716	501.5246192518113	141659.19678362831
cryptococcus_gattii_nt_10_gca_000935105	fungi	1841.840895610913	1561854.4897346864	5.913404507710558	15.304379094246322	504.2425860023725	139649.1708630135
cryptococcus_gattii_ru294_gca_000836355	fungi	1832.2327956193576	1569070.329013098	5.896995708154506	15.322425845600288	501.7565487642445	140077.8337067373
cryptococcus_gattii_vgii_2001_935_1_gca_000835815	fungi	1844.9847575057736	1526798.4702018774	5.898229407236336	13.810552762270282	491.6184757505774	131920.92278763626
cryptococcus_gattii_vgii_99_473_gca_000836455	fungi	1843.136097410604	1530193.545988282	5.895653514180025	13.855149904285474	491.2194821208385	132714.68436217977
cryptococcus_gattii_vgii_ca1014_gca_000875795	fungi	1858.2002777349176	1529392.966055479	5.929486190402716	13.868638146452785	494.5624132078383	131961.32206849652
cryptococcus_gattii_vgii_cbs_10090_gca_000835765	fungi	1846.2539707016192	1535100.9054149063	5.904703161141095	13.934162022452991	491.86553585196606	132559.25952302018
cryptococcus_gattii_vgii_la55_gca_000836315	fungi	1838.5283977220256	1532693.0654265117	5.880560258580884	13.890904365864955	489.829151916269	132068.7645256507
cryptococcus_gattii_vgii_mmrl2647_gca_000875855	fungi	1841.6925096525097	1523204.3875172562	5.898069498069498	13.837307054174522	491.1014671814672	131607.92838060888
cryptococcus_gattii_vgii_r265_gca_000149475	fungi	1853.36109394314	1519872.9555128196	5.920580964153276	13.961239161733085	492.49690976514216	130213.51011253212
cryptococcus_gattii_vgii_ram5_gca_000836375	fungi	1845.4485533034197	1520820.9400563254	5.898499149002012	13.764378743693175	491.8393934705245	131720.70864909043
cryptococcus_gattii_vgiv_ind107_gca_000835755	fungi	1790.311081242533	1580746.2480982484	5.79778972520908	15.09935881821256	491.347670250896	140566.12705357073
cryptococcus_gattii_wm276_gca_000185945	fungi	1890.166793602437	1563866.4037722435	6.025133282559025	15.470270110965531	517.6356435643564	140167.36448193266
cryptococcus_neoformans_var_grubii_125_91_gca_002215885	fungi	2533.602680501513	1950517.0939161344	6.188067444876784	16.344417985649436	521.3027813806024	146686.81880315932
cryptococcus_neoformans_var_grubii_a1_35_8_gca_002221985	fungi	2464.224908630869	1985777.3952124547	6.0941804891762725	16.300702807852087	510.5910879955018	146199.0354948656
cryptococcus_neoformans_var_grubii_a2_102_5_gca_002222375	fungi	2536.43557483731	1970547.8527695388	6.194070860448301	16.204448496569047	522.3408532176428	146841.29268281258
cryptococcus_neoformans_var_grubii_a5_35_17_gca_002222215	fungi	2449.131718924972	2010232.1054252405	6.066909294512878	16.19095861083898	508.1469764837626	146013.79359858492
cryptococcus_neoformans_var_grubii_ad1_7a_gca_002220445	fungi	2526.035330037801	1955149.840106849	6.179267228845594	16.374576633246093	521.0418726373946	146363.07749610013
cryptococcus_neoformans_var_grubii_ad1_83a_gca_002215765	fungi	2507.6378246520303	1963957.2382131773	6.154541541110633	16.293421176840393	518.101162290142	146139.17791053178
cryptococcus_neoformans_var_grubii_ad2_60a_gca_002215775	fungi	2540.6391722529875	1957381.839759583	6.21874089186826	16.384881201181425	523.8622850480909	146481.31713443674
cryptococcus_neoformans_var_grubii_br795_gca_002222225	fungi	2502.3316054715624	1941883.5845784275	6.14528437724982	16.280876737234294	517.0645068394529	144061.66692121772
cryptococcus_neoformans_var_grubii_bt120_gca_002222465	fungi	2532.2609325224444	1980413.866734192	6.1956269910223	16.374324103566817	520.5615406892557	146706.776878379
cryptococcus_neoformans_var_grubii_bt15_gca_002222335	fungi	2533.3501517999134	1960228.7264216803	6.209773022986844	16.37978880041152	522.3056238253578	146849.25128849526
cryptococcus_neoformans_var_grubii_bt1_gca_002215705	fungi	2529.689155928768	1929867.30402806	6.180686260315622	16.348176013195207	519.8895323584769	146944.32185247456
cryptococcus_neoformans_var_grubii_bt63_gca_002234625	fungi	2532.538906566387	1972159.5371089445	6.161411628579693	16.404146480906274	519.5076656060168	147200.5181677597
cryptococcus_neoformans_var_grubii_bt85_gca_002215835	fungi	2542.691449275362	1971437.5906791575	6.181159420289855	16.40057265178108	520.6371014492754	147949.53229482952
cryptococcus_neoformans_var_grubii_c23_gca_002215825	fungi	2542.506780150029	1955800.623384985	6.205568378534333	16.300976058373763	523.8391517599539	146049.89433764425
cryptococcus_neoformans_var_grubii_c45_gca_002215855	fungi	2475.7166666666667	1925002.041902208	6.081739130434783	16.225525312427134	512.2182608695653	146791.4804028309
cryptococcus_neoformans_var_grubii_c8_gca_002222405	fungi	2514.028731504094	1957667.8902663365	6.176698750179572	16.34176157144815	519.046976009194	146670.38213201793
cryptococcus_neoformans_var_grubii_chc193_gca_002222295	fungi	2505.1209770114942	1952351.635599563	6.157327586206897	16.33750916699288	517.7079022988506	145492.1912868765
cryptococcus_neoformans_var_grubii_d17_1_gca_002222255	fungi	2511.376214648296	1951315.6324483904	6.158230601885424	16.24374389517595	518.6598984771574	146045.90737770943
cryptococcus_neoformans_var_grubii_gb118_gca_002224005	fungi	2531.018239722061	1965698.012987085	6.194557035321367	16.35102292522486	520.8401852924146	145920.17743804297
cryptococcus_neoformans_var_grubii_gca_002215745	fungi	2235.5198863636365	1907530.023755634	6.053267045454546	16.27660532148807	506.5609375	145938.7563372372
cryptococcus_neoformans_var_grubii_gca_002215755	fungi	2240.404860025579	1913047.2614488043	6.055137132300696	16.303952074000474	506.7017194827341	145742.15277276782
cryptococcus_neoformans_var_grubii_gca_002216725	fungi	2426.543706042773	1824051.310428009	6.234390699009617	16.319873670473342	521.5728434046218	145471.68170858055
cryptococcus_neoformans_var_grubii_gca_002217545	fungi	2478.2036549707605	1915449.069061065	6.086842105263158	16.363271792582786	512.7331871345029	145752.3445045358
cryptococcus_neoformans_var_grubii_gca_002220045	fungi	2265.4025157232704	1922954.0824182597	6.115208690680388	16.426467733425536	513.687106918239	148183.51337770466
cryptococcus_neoformans_var_grubii_gca_002222015	fungi	2502.950351556895	1936298.564985884	6.140192280097575	16.305974762104572	516.5247524752475	144667.80797649224
cryptococcus_neoformans_var_grubii_gca_002222025	fungi	2503.4038323008213	1943019.750584735	6.139173029822792	16.217803869335906	516.8782596167699	145745.01932699946
cryptococcus_neoformans_var_grubii_gca_002222095	fungi	2491.885363064609	1934394.1992939496	6.120640365923385	16.08465754555549	514.7718696397942	144235.46160170765
cryptococcus_neoformans_var_grubii_gca_002222115	fungi	2498.649014246654	1940765.0505103264	6.132537055691467	16.269564388559036	515.8240034537343	145337.73456479906
cryptococcus_neoformans_var_grubii_gca_002222135	fungi	2509.149092480553	1943387.9174022884	6.152837798905215	16.282212807284477	517.4108326130798	145331.77385180627
cryptococcus_neoformans_var_grubii_gca_002222145	fungi	2506.207433016422	1939736.608744627	6.151829443964275	16.276901277346443	518.1119273984442	145262.93474029846
cryptococcus_neoformans_var_grubii_gca_002222155	fungi	2498.396658504969	1908064.7830023735	6.134235921071583	16.282755995615283	514.5573959383552	145270.88863118968
cryptococcus_neoformans_var_grubii_gca_002222165	fungi	2508.393839067224	1940503.823849167	6.148553332373687	16.254922683701462	517.6335108680006	145388.6868584322
cryptococcus_neoformans_var_grubii_gca_002222245	fungi	2513.6171502815077	1936844.144193264	6.164862133679804	16.304609795457356	518.8058322506135	145165.5188917668
cryptococcus_neoformans_var_grubii_h99_gca_000149245	fungi	2425.980071684588	1823790.9679136744	6.231971326164874	16.30465592117368	521.4523297491039	145361.71550037878
cryptococcus_neoformans_var_grubii_mw_rsa1955_gca_002222455	fungi	2502.984293948127	1962214.592778216	6.152161383285303	16.345196365362547	517.4112391930836	146320.6609487452
cryptococcus_neoformans_var_grubii_mw_rsa36_gca_002222395	fungi	2509.51787006222	1952283.769832568	6.147156706699465	16.274289671387358	518.0060772681232	145777.99127999347
cryptococcus_neoformans_var_grubii_mw_rsa852_gca_002220035	fungi	2456.5145462440296	1922514.4157191808	6.052829642495296	16.21275581651552	510.1655811260674	146167.06696224547
cryptococcus_neoformans_var_grubii_th84_gca_002222315	fungi	2525.806512029967	1978195.750885541	6.179224895548192	16.27536660373747	520.4201123757383	146782.66613145708
cryptococcus_neoformans_var_grubii_tu259_1_gca_002222325	fungi	2526.949150100836	1963213.116705084	6.196341112071449	16.40071849362435	520.3758282915586	146740.44178994198
cryptococcus_neoformans_var_grubii_tu401_1_gca_002222475	fungi	2540.1601573885164	1962690.912255798	6.183911396094433	16.385352546003325	521.3554357330224	147950.7914432659
cryptococcus_neoformans_var_grubii_ze90_1_gca_002222385	fungi	2520.0759548611118	1966891.9431520328	6.154658564814815	16.328992909016492	518.2252604166666	147535.11970330362
cryptococcus_neoformans_var_neoformans_b_3501a_gca_000149385	fungi	1966.275692307692	1534933.2829603609	6.366769230769231	15.969783374957094	541.931076923077	139031.33514732443
cryptococcus_wingfieldii_cbs_7118_gca_001720155	fungi	1741.53507038775	1474616.6892108198	5.422820449493703	12.252471629113693	491.4146702889602	136236.56286737925
cutaneotrichosporon_oleaginosum_gca_001027345	fungi	1749.6313701923077	1259527.540619351	3.6616586538461537	6.870846148644901	451.97163461538463	122217.33132657404
cylindrobasidium_torrendii_fp15055_ss_10_gca_000934385	fungi	1655.32627270769	1189982.65240678	5.057944998922955	15.258526381291768	413.20047389961945	94744.79809542384
dacryopinax_primogenitus_gca_000292625	fungi	1661.84716796875	2758155.938062102	4.59755859375	12.9347142264717	403.7064453125	103660.52911169152
daedalea_quercina_l_15889_gca_001632345	fungi	1757.0162414896236	1468034.5980955034	5.572143384463949	21.447768654090563	408.1674185874826	106211.58845764256
dentipellis_sp_kuc8613_gca_002286715	fungi	1736.8109108689578	1348287.1868065472	5.264249790444258	20.961323300227	404.4598351494831	97566.064401342
dichomitus_squalens_gca_004307905	fungi	1678.5742036758454	1419267.082421895	5.05827719275296	18.57385367747626	381.6885342403035	100761.35497122268
dichomitus_squalens_gca_004307925	fungi	1693.6784400294334	1417521.9186019013	5.1527861395411065	18.736890316917854	386.5900729145762	100653.48340693206
dichomitus_squalens_lyad_421_ss1_gca_000275845	fungi	1796.138765294772	2037684.8827022996	5.1788097886540605	18.97428043551535	395.3378754171301	98315.49116433549
exidia_glandulosa_hhb12029_gca_001632375	fungi	1555.9719286410314	1821189.410665813	4.7088299227943935	17.614815774153506	366.8692376883293	79132.12940932854
fibroporia_radiculosa_gca_000313525	fungi	1816.7887065428636	1893728.1383758455	6.4894191319369465	27.53789688747757	476.41567695961993	132975.4235658898
fibularhizoctonia_sp_cbs_109695_gca_001630335	fungi	1469.0756842329588	2132581.236736558	4.504490516637745	15.939569130146625	333.00502328979815	85250.1723245192
fistulina_hepatica_atcc_64428_gca_000934395	fungi	1583.2079471609673	1437664.541453989	5.597635027165229	20.247737853995638	404.4741664003409	94364.16881369616
fomitiporia_mediterranea_mf3_22_gca_000271605	fungi	1266.313320825516	1502665.520066583	3.851782363977486	15.220471441267334	303.7073170731707	80785.65101778836
fomitopsis_pinicola_fp_58527_ss1_gca_000344655	fungi	1650.984261064183	1712421.8485609323	5.4915890549418815	20.470597120931465	404.7408129376941	101169.7497125232
galerina_marginata_cbs_339_88_gca_000697645	fungi	1629.541144567047	1628686.6658621023	5.124462315317	21.67768650659869	383.2613147559379	96822.84109561084
ganoderma_sinense_zz0214_1_gca_002760635	fungi	1668.8201964078046	1468463.8050401632	5.344618167721928	19.06879929530085	436.6796743765344	106032.56663601208
gelatoporia_subvermispora_b_gca_000320605	fungi	1996.7513611615243	2224199.5347415674	6.099983501072431	25.201618678054636	425.0400923939944	110911.16677791408
gloeophyllum_trabeum_atcc_11539_gca_000344685	fungi	1763.018885580604	1689378.266786405	5.912632922160783	22.42498502731489	421.8717141641855	102442.68798238553
grifola_frondosa_gca_001683735	fungi	1590.507347563003	1878842.8827595485	6.2338586342177	26.44171559937866	365.46499102333934	97452.56199745803
gymnopus_luxurians_fd_317_m1_gca_000827265	fungi	1491.6471152528436	2209719.410172244	4.833013567219405	18.86946166403849	341.2015896943949	80118.15397266629
hebeloma_cylindrosporum_h7_gca_000827355	fungi	1627.1124048656736	1521006.257986234	5.076562804917713	21.065761487029132	384.9722890782541	107187.35819640562
heliocybe_sulcata_gca_004369045	fungi	1777.8824091017582	1371921.9995385625	5.727424616119023	22.397052572789924	415.2798154188877	104966.15347622312
hericium_alpestre_gca_004681135	fungi	1508.0628690833107	1439552.724195402	5.332515671845189	19.76876182455448	389.9900972108658	93316.87006365584
heterobasidion_irregulare_tc_32_1_gca_000320585	fungi	1596.32003920386	1708680.3672196018	5.290334740651387	21.59397729878244	379.1455066344994	103838.86459867266
hydnomerulius_pinastri_md_312_gca_000827185	fungi	1636.094160768453	1990682.8700354225	5.346814964610718	22.857330266351685	382.5279322548028	107783.6971087058
hypholoma_sublateritium_fd_334_ss_4_gca_000827495	fungi	1624.323370482945	1438787.2105396325	5.13317572892041	20.91634709965518	384.945739052122	96038.83398212476
hypsizygus_marmoreus_gca_001605315	fungi	1664.0003007157034	1678238.0161793877	5.751729115294401	23.982625874409678	424.16581463884046	120836.9880818622
jaapia_argillacea_mucl_33604_gca_000697665	fungi	1668.760459292738	1468731.4558100014	5.366640200329812	22.21451617868435	393.3624870213156	101219.8194258202
jaminaea_rosea_gca_003144245	fungi	1976.4300087489064	1722286.9180259877	2.383493729950423	2.1725844378343866	539.5538057742782	179368.2894335233
kalmanozyma_brasiliensis_ghg001_gca_000497045	fungi	1821.620468343452	1606053.158498393	1.5352992194275803	0.7595535407436653	563.8780572419774	165652.86559233887
kockovaella_imperatae_gca_002102565	fungi	1963.306547619048	1379648.918057515	6.1893939393939394	18.80514794815972	493.2156385281385	123315.5005103756
kwoniella_bestiolae_cbs_10118_gca_000512585	fungi	1897.7908682798643	1648972.2484185735	6.057374356728348	19.38829783586009	486.4435563341728	131819.75757263362
kwoniella_dejecticola_cbs_10117_gca_000512565	fungi	1982.5215066263656	1654477.4159424806	6.034526854219949	17.956835894000314	511.5953266682167	138702.1035149555
kwoniella_heveanensis_bcc8398_gca_000507405	fungi	2178.4519994953957	1763884.2275404755	6.291282956982465	19.345246991209628	536.8928976914343	146413.948785029
kwoniella_heveanensis_cbs_569_gca_000507425	fungi	2179.325371617329	1798456.620549338	6.29500698767628	19.551333389404785	536.1166306695465	148128.54395591427
kwoniella_mangroviensis_cbs_10435_gca_000507885	fungi	1931.5562937477755	1678333.690856504	6.219243089334441	19.24831974025984	498.8824297069641	138032.12701564303
kwoniella_mangroviensis_cbs_8507_gca_000507465	fungi	1930.6074566611253	1673184.4529452226	6.215981952030397	19.09489714158137	499.1227736879601	137862.73234200294
kwoniella_mangroviensis_cbs_8886_gca_000507485	fungi	1930.506228496856	1677668.0278741105	6.20975204650611	19.233407496651303	498.84731284849926	137617.4056112525
kwoniella_pini_cbs_10737_gca_000512605	fungi	1942.1640056201304	1658607.6261390883	6.208328011240261	18.194330226579854	515.2775577979307	143274.43023338084
laccaria_amethystina_laam_08_1_gca_000827195	fungi	1385.6735014272122	1619947.2993120651	4.301379638439581	16.54083257959395	318.4114652711703	93643.15068446971
laccaria_bicolor_s238n_h82_gca_000143565	fungi	1520.5692561076037	1639784.6831219622	5.443919846280538	19.977954547215088	367.8805380181169	98126.48424567516
laetiporus_sulphureus_93_53_gca_001632365	fungi	1694.384861717613	1674524.8634435718	5.551237263464338	22.95370325107513	391.8120815138282	106148.38145385172
lentinula_edodes_gca_002003045	fungi	1868.525184631981	1998921.4133698307	7.938096423533317	35.76031700680132	439.5860094597959	123415.0290125473
lentinus_tigrinus_alcf2ss1_7_gca_003813185	fungi	1790.7040796408355	1723265.6146638603	5.432038519096883	20.06918689700656	412.8222395731668	95433.85504675387
leucoagaricus_sp_symc_cos_gca_001563735	fungi	867.3352435530086	1095681.42260116	3.0386819484240686	9.25962064188314	228.2865329512894	39135.846045064194
leucosporidium_creatinivorum_gca_002105055	fungi	2043.1752587781607	1668774.2486885304	6.679013598538664	21.950849488701696	461.1074690481023	117256.32327111316
malassezia_pachydermatis_gca_001278385	fungi	1581.5773441218466	1341264.280733911	2.2232270347453595	2.162488226948072	507.0932889100428	146253.56663431262
malassezia_restricta_gca_003290485	fungi	1490.9237403540626	1109829.3036042585	1.4886518384021787	0.9577599527627944	489.9541534271448	125026.40016776214
